,a,b
afrimmlu_wol_30,0.7138089,-0.13662815
afrimmlu_wol_300,0.75141394,-0.1294159
afrimmlu_wol_301,0.75141394,-0.1294159
afrimmlu_wol_302,0.7577614,-0.6825424
afrimmlu_wol_303,0.75141394,-0.1294159
afrimmlu_wol_304,0.6011151,0.31218022
afrimmlu_wol_305,0.62041384,1.2687709
afrimmlu_wol_306,0.7577614,-0.6825424
afrimmlu_wol_307,0.7138089,-0.13662815
afrimmlu_wol_308,0.7577614,-0.6825424
afrimmlu_wol_309,0.76281697,0.41368046
afrimmlu_wol_31,0.7577614,-0.6825424
afrimmlu_wol_310,0.62041384,1.2687709
afrimmlu_wol_311,0.76281697,0.41368046
afrimmlu_wol_312,0.7577614,-0.6825424
afrimmlu_wol_313,0.52917284,0.6908157
afrimmlu_wol_314,0.6751715,0.85802466
afrimmlu_wol_315,0.76281697,0.41368046
afrimmlu_wol_316,0.62041384,1.2687709
afrimmlu_wol_317,0.7577614,-0.6825424
afrimmlu_wol_318,0.76281697,0.41368046
afrimmlu_wol_319,0.76281697,0.41368046
afrimmlu_wol_32,0.65760905,0.83933026
afrimmlu_wol_320,0.76281697,0.41368046
afrimmlu_wol_321,0.62041384,1.2687709
afrimmlu_wol_322,0.55094635,0.7174361
afrimmlu_wol_323,0.76281697,0.41368046
afrimmlu_wol_324,0.75141394,-0.1294159
afrimmlu_wol_325,0.76281697,0.41368046
afrimmlu_wol_326,0.76281697,0.41368046
afrimmlu_wol_327,0.6011151,0.31218022
afrimmlu_wol_328,0.62041384,1.2687709
afrimmlu_wol_329,0.7577614,-0.6825424
afrimmlu_wol_33,0.75141394,-0.1294159
afrimmlu_wol_330,0.76281697,0.41368046
afrimmlu_wol_331,0.6751715,0.85802466
afrimmlu_wol_332,0.65760905,0.83933026
afrimmlu_wol_333,0.6140567,0.32083488
afrimmlu_wol_334,0.76281697,0.41368046
afrimmlu_wol_335,0.62834036,0.3302946
afrimmlu_wol_336,0.6751715,0.85802466
afrimmlu_wol_337,0.55094635,0.7174361
afrimmlu_wol_338,0.75141394,-0.1294159
afrimmlu_wol_339,0.52917284,0.6908157
afrimmlu_wol_34,0.76281697,0.41368046
afrimmlu_wol_340,0.76281697,0.41368046
afrimmlu_wol_341,0.76281697,0.41368046
afrimmlu_wol_342,0.76281697,0.41368046
afrimmlu_wol_343,0.76281697,0.41368046
afrimmlu_wol_344,0.52917284,0.6908157
afrimmlu_wol_345,0.7577614,-0.6825424
afrimmlu_wol_346,0.76281697,0.41368046
afrimmlu_wol_347,0.6751715,0.85802466
afrimmlu_wol_348,0.59848815,-0.15782462
afrimmlu_wol_349,0.6751715,0.85802466
afrimmlu_wol_35,0.6751715,0.85802466
afrimmlu_wol_350,0.76281697,0.41368046
afrimmlu_wol_351,0.7138089,-0.13662815
afrimmlu_wol_352,0.7138089,-0.13662815
afrimmlu_wol_353,0.6751715,0.85802466
afrimmlu_wol_354,0.76281697,0.41368046
afrimmlu_wol_355,0.76281697,0.41368046
afrimmlu_wol_356,0.62834036,0.3302946
afrimmlu_wol_357,0.65760905,0.83933026
afrimmlu_wol_358,0.76281697,0.41368046
afrimmlu_wol_359,0.75141394,-0.1294159
afrimmlu_wol_36,0.7577614,-0.6825424
afrimmlu_wol_360,0.76281697,0.41368046
afrimmlu_wol_361,0.6751715,0.85802466
afrimmlu_wol_362,0.76281697,0.41368046
afrimmlu_wol_363,0.65760905,0.83933026
afrimmlu_wol_364,0.6751715,0.85802466
afrimmlu_wol_365,0.7138089,-0.13662815
afrimmlu_wol_366,0.75141394,-0.1294159
afrimmlu_wol_367,0.76281697,0.41368046
afrimmlu_wol_368,0.7138089,-0.13662815
afrimmlu_wol_369,0.76281697,0.41368046
afrimmlu_wol_37,0.62041384,1.2687709
afrimmlu_wol_370,0.50651115,0.24703039
afrimmlu_wol_371,0.65760905,0.83933026
afrimmlu_wol_372,0.7577614,-0.6825424
afrimmlu_wol_373,0.6751715,0.85802466
afrimmlu_wol_374,0.52917284,0.6908157
afrimmlu_wol_375,0.62041384,1.2687709
afrimmlu_wol_376,0.58601826,-0.1599127
afrimmlu_wol_377,0.7577614,-0.6825424
afrimmlu_wol_378,0.62834036,0.3302946
afrimmlu_wol_379,0.75141394,-0.1294159
afrimmlu_wol_38,0.75141394,-0.1294159
afrimmlu_wol_380,0.62041384,1.2687709
afrimmlu_wol_381,0.7577614,-0.6825424
afrimmlu_wol_382,0.76281697,0.41368046
afrimmlu_wol_383,0.76281697,0.41368046
afrimmlu_wol_384,0.7138089,-0.13662815
afrimmlu_wol_385,0.7138089,-0.13662815
afrimmlu_wol_386,0.6011151,0.31218022
afrimmlu_wol_387,0.76281697,0.41368046
afrimmlu_wol_388,0.50651115,0.24703039
afrimmlu_wol_389,0.76281697,0.41368046
afrimmlu_wol_39,0.75141394,-0.1294159
afrimmlu_wol_390,0.62041384,1.2687709
afrimmlu_wol_391,0.6751715,0.85802466
afrimmlu_wol_392,0.75141394,-0.1294159
afrimmlu_wol_393,0.55094635,0.7174361
afrimmlu_wol_394,0.7577614,-0.6825424
afrimmlu_wol_395,0.6751715,0.85802466
afrimmlu_wol_396,0.6751715,0.85802466
afrimmlu_wol_397,0.6751715,0.85802466
afrimmlu_wol_398,0.52917284,0.6908157
afrimmlu_wol_399,0.76281697,0.41368046
afrimmlu_wol_4,0.75141394,-0.1294159
afrimmlu_wol_40,0.7577614,-0.6825424
afrimmlu_wol_400,0.6011151,0.31218022
afrimmlu_wol_401,0.75141394,-0.1294159
afrimmlu_wol_402,0.6751715,0.85802466
afrimmlu_wol_403,0.62834036,0.3302946
afrimmlu_wol_404,0.7138089,-0.13662815
afrimmlu_wol_405,0.76281697,0.41368046
afrimmlu_wol_406,0.65760905,0.83933026
afrimmlu_wol_407,0.65760905,0.83933026
afrimmlu_wol_408,0.6751715,0.85802466
afrimmlu_wol_409,0.6011151,0.31218022
afrimmlu_wol_41,0.7577614,-0.6825424
afrimmlu_wol_410,0.76281697,0.41368046
afrimmlu_wol_411,0.76281697,0.41368046
afrimmlu_wol_412,0.6751715,0.85802466
afrimmlu_wol_413,0.6751715,0.85802466
afrimmlu_wol_414,0.7577614,-0.6825424
afrimmlu_wol_415,0.6140567,0.32083488
afrimmlu_wol_416,0.6751715,0.85802466
afrimmlu_wol_417,0.75141394,-0.1294159
afrimmlu_wol_418,0.6011151,0.31218022
afrimmlu_wol_419,0.7577614,-0.6825424
afrimmlu_wol_42,0.76281697,0.41368046
afrimmlu_wol_420,0.6011151,0.31218022
afrimmlu_wol_421,0.65760905,0.83933026
afrimmlu_wol_422,0.6751715,0.85802466
afrimmlu_wol_423,0.62041384,1.2687709
afrimmlu_wol_424,0.7138089,-0.13662815
afrimmlu_wol_425,0.7138089,-0.13662815
afrimmlu_wol_426,0.52917284,0.6908157
afrimmlu_wol_427,0.76281697,0.41368046
afrimmlu_wol_428,0.6011151,0.31218022
afrimmlu_wol_429,0.55094635,0.7174361
afrimmlu_wol_43,0.75141394,-0.1294159
afrimmlu_wol_430,0.75141394,-0.1294159
afrimmlu_wol_431,0.62041384,1.2687709
afrimmlu_wol_432,0.75141394,-0.1294159
afrimmlu_wol_433,0.7577614,-0.6825424
afrimmlu_wol_434,0.76281697,0.41368046
afrimmlu_wol_435,0.7138089,-0.13662815
afrimmlu_wol_436,0.62834036,0.3302946
afrimmlu_wol_437,0.76281697,0.41368046
afrimmlu_wol_438,0.7577614,-0.6825424
afrimmlu_wol_439,0.62834036,0.3302946
afrimmlu_wol_44,0.75141394,-0.1294159
afrimmlu_wol_440,0.6140567,0.32083488
afrimmlu_wol_441,0.7577614,-0.6825424
afrimmlu_wol_442,0.76281697,0.41368046
afrimmlu_wol_443,0.62041384,1.2687709
afrimmlu_wol_444,0.75141394,-0.1294159
afrimmlu_wol_445,0.76281697,0.41368046
afrimmlu_wol_446,0.76281697,0.41368046
afrimmlu_wol_447,0.7577614,-0.6825424
afrimmlu_wol_448,0.59848815,-0.15782462
afrimmlu_wol_449,0.62834036,0.3302946
afrimmlu_wol_45,0.76281697,0.41368046
afrimmlu_wol_450,0.76281697,0.41368046
afrimmlu_wol_451,0.75141394,-0.1294159
afrimmlu_wol_452,0.62834036,0.3302946
afrimmlu_wol_453,0.6751715,0.85802466
afrimmlu_wol_454,0.75141394,-0.1294159
afrimmlu_wol_455,0.6011151,0.31218022
afrimmlu_wol_456,0.6751715,0.85802466
afrimmlu_wol_457,0.59848815,-0.15782462
afrimmlu_wol_458,0.62041384,1.2687709
afrimmlu_wol_459,0.75141394,-0.1294159
afrimmlu_wol_46,0.65760905,0.83933026
afrimmlu_wol_460,0.75141394,-0.1294159
afrimmlu_wol_461,0.7577614,-0.6825424
afrimmlu_wol_462,0.59848815,-0.15782462
afrimmlu_wol_463,0.75141394,-0.1294159
afrimmlu_wol_464,0.62834036,0.3302946
afrimmlu_wol_465,0.6751715,0.85802466
afrimmlu_wol_466,0.7577614,-0.6825424
afrimmlu_wol_467,0.50651115,0.24703039
afrimmlu_wol_468,0.58809364,0.30339688
afrimmlu_wol_469,0.65760905,0.83933026
afrimmlu_wol_47,0.7138089,-0.13662815
afrimmlu_wol_470,0.76281697,0.41368046
afrimmlu_wol_471,0.6751715,0.85802466
afrimmlu_wol_472,0.75141394,-0.1294159
afrimmlu_wol_473,0.7138089,-0.13662815
afrimmlu_wol_474,0.76281697,0.41368046
afrimmlu_wol_475,0.6011151,0.31218022
afrimmlu_wol_476,0.76281697,0.41368046
afrimmlu_wol_477,0.62041384,1.2687709
afrimmlu_wol_478,0.76281697,0.41368046
afrimmlu_wol_479,0.62041384,1.2687709
afrimmlu_wol_48,0.6140567,0.32083488
afrimmlu_wol_480,0.76281697,0.41368046
afrimmlu_wol_481,0.7577614,-0.6825424
afrimmlu_wol_482,0.7577614,-0.6825424
afrimmlu_wol_483,0.6011151,0.31218022
afrimmlu_wol_484,0.62041384,1.2687709
afrimmlu_wol_485,0.62041384,1.2687709
afrimmlu_wol_486,0.76281697,0.41368046
afrimmlu_wol_487,0.52917284,0.6908157
afrimmlu_wol_488,0.6751715,0.85802466
afrimmlu_wol_489,0.6751715,0.85802466
afrimmlu_wol_49,0.62041384,1.2687709
afrimmlu_wol_490,0.58601826,-0.1599127
afrimmlu_wol_491,0.59848815,-0.15782462
afrimmlu_wol_492,0.7138089,-0.13662815
afrimmlu_wol_493,0.76281697,0.41368046
afrimmlu_wol_494,0.6751715,0.85802466
afrimmlu_wol_495,0.76281697,0.41368046
afrimmlu_wol_496,0.76281697,0.41368046
afrimmlu_wol_497,0.76281697,0.41368046
afrimmlu_wol_498,0.76281697,0.41368046
afrimmlu_wol_499,0.7138089,-0.13662815
afrimmlu_wol_5,0.52917284,0.6908157
afrimmlu_wol_50,0.65760905,0.83933026
afrimmlu_wol_51,0.6011151,0.31218022
afrimmlu_wol_52,0.76281697,0.41368046
afrimmlu_wol_53,0.7577614,-0.6825424
afrimmlu_wol_54,0.75141394,-0.1294159
afrimmlu_wol_55,0.75141394,-0.1294159
afrimmlu_wol_56,0.75141394,-0.1294159
afrimmlu_wol_57,0.7577614,-0.6825424
afrimmlu_wol_58,0.75141394,-0.1294159
afrimmlu_wol_59,0.76281697,0.41368046
afrimmlu_wol_6,0.76281697,0.41368046
afrimmlu_wol_60,0.7577614,-0.6825424
afrimmlu_wol_61,0.7577614,-0.6825424
afrimmlu_wol_62,0.7577614,-0.6825424
afrimmlu_wol_63,0.7138089,-0.13662815
afrimmlu_wol_64,0.76281697,0.41368046
afrimmlu_wol_65,0.75141394,-0.1294159
afrimmlu_wol_66,0.76281697,0.41368046
afrimmlu_wol_67,0.75141394,-0.1294159
afrimmlu_wol_68,0.75141394,-0.1294159
afrimmlu_wol_69,0.75141394,-0.1294159
afrimmlu_wol_7,0.7577614,-0.6825424
afrimmlu_wol_70,0.75141394,-0.1294159
afrimmlu_wol_71,0.76281697,0.41368046
afrimmlu_wol_72,0.50651115,0.24703039
afrimmlu_wol_73,0.75141394,-0.1294159
afrimmlu_wol_74,0.76281697,0.41368046
afrimmlu_wol_75,0.52917284,0.6908157
afrimmlu_wol_76,0.76281697,0.41368046
afrimmlu_wol_77,0.75141394,-0.1294159
afrimmlu_wol_78,0.62041384,1.2687709
afrimmlu_wol_79,0.7138089,-0.13662815
afrimmlu_wol_8,0.75141394,-0.1294159
afrimmlu_wol_80,0.75141394,-0.1294159
afrimmlu_wol_81,0.7138089,-0.13662815
afrimmlu_wol_82,0.7577614,-0.6825424
afrimmlu_wol_83,0.75141394,-0.1294159
afrimmlu_wol_84,0.59848815,-0.15782462
afrimmlu_wol_85,0.75141394,-0.1294159
afrimmlu_wol_86,0.7577614,-0.6825424
afrimmlu_wol_87,0.52917284,0.6908157
afrimmlu_wol_88,0.58601826,-0.1599127
afrimmlu_wol_89,0.7138089,-0.13662815
afrimmlu_wol_9,0.7577614,-0.6825424
afrimmlu_wol_90,0.76281697,0.41368046
afrimmlu_wol_91,0.75141394,-0.1294159
afrimmlu_wol_92,0.7577614,-0.6825424
afrimmlu_wol_93,0.6011151,0.31218022
afrimmlu_wol_94,0.75141394,-0.1294159
afrimmlu_wol_95,0.76281697,0.41368046
afrimmlu_wol_96,0.76281697,0.41368046
afrimmlu_wol_97,0.7577614,-0.6825424
afrimmlu_wol_98,0.7577614,-0.6825424
afrimmlu_wol_99,0.6751715,0.85802466
afrimmlu_xho_0,0.7404723,0.17231084
afrimmlu_xho_1,0.78467363,-0.8360492
afrimmlu_xho_10,0.68626213,1.0742759
afrimmlu_xho_100,0.7055731,1.0943229
afrimmlu_xho_101,0.7669072,-0.31470987
afrimmlu_xho_102,0.78048235,0.67955106
afrimmlu_xho_103,0.65846074,1.4965177
afrimmlu_xho_104,0.7119467,-0.32218784
afrimmlu_xho_105,0.7119467,-0.32218784
afrimmlu_xho_106,0.59555566,0.54006904
afrimmlu_xho_107,0.7404723,0.17231084
afrimmlu_xho_108,0.7283728,-0.32004657
afrimmlu_xho_109,0.7669072,-0.31470987
afrimmlu_xho_11,0.70331436,0.15601648
afrimmlu_xho_110,0.7119467,-0.32218784
afrimmlu_xho_111,0.7669072,-0.31470987
afrimmlu_xho_112,0.78467363,-0.8360492
afrimmlu_xho_113,0.78467363,-0.8360492
afrimmlu_xho_114,0.7404723,0.17231084
afrimmlu_xho_115,0.78467363,-0.8360492
afrimmlu_xho_116,0.7283728,-0.32004657
afrimmlu_xho_117,0.7669072,-0.31470987
afrimmlu_xho_118,0.70331436,0.15601648
afrimmlu_xho_119,0.7404723,0.17231084
afrimmlu_xho_12,0.78467363,-0.8360492
afrimmlu_xho_120,0.78467363,-0.8360492
afrimmlu_xho_121,0.78467363,-0.8360492
afrimmlu_xho_122,0.70331436,0.15601648
afrimmlu_xho_123,0.5882145,0.10258308
afrimmlu_xho_124,0.569069,0.93756896
afrimmlu_xho_125,0.78467363,-0.8360492
afrimmlu_xho_126,0.78467363,-0.8360492
afrimmlu_xho_127,0.65846074,1.4965177
afrimmlu_xho_128,0.78467363,-0.8360492
afrimmlu_xho_129,0.78467363,-0.8360492
afrimmlu_xho_13,0.78467363,-0.8360492
afrimmlu_xho_130,0.7588654,0.18015368
afrimmlu_xho_131,0.5772531,0.09734904
afrimmlu_xho_132,0.7283728,-0.32004657
afrimmlu_xho_133,0.7119467,-0.32218784
afrimmlu_xho_134,0.7119467,-0.32218784
afrimmlu_xho_135,0.78048235,0.67955106
afrimmlu_xho_136,0.78048235,0.67955106
afrimmlu_xho_137,0.78048235,0.67955106
afrimmlu_xho_138,0.7588654,0.18015368
afrimmlu_xho_139,0.7404723,0.17231084
afrimmlu_xho_14,0.78048235,0.67955106
afrimmlu_xho_140,0.78467363,-0.8360492
afrimmlu_xho_141,0.7669072,-0.31470987
afrimmlu_xho_142,0.7404723,0.17231084
afrimmlu_xho_143,0.70331436,0.15601648
afrimmlu_xho_144,0.78467363,-0.8360492
afrimmlu_xho_145,0.7055731,1.0943229
afrimmlu_xho_146,0.7669072,-0.31470987
afrimmlu_xho_147,0.7588654,0.18015368
afrimmlu_xho_148,0.78048235,0.67955106
afrimmlu_xho_149,0.78048235,0.67955106
afrimmlu_xho_15,0.7588654,0.18015368
afrimmlu_xho_150,0.7588654,0.18015368
afrimmlu_xho_151,0.70331436,0.15601648
afrimmlu_xho_152,0.70331436,0.15601648
afrimmlu_xho_153,0.65846074,1.4965177
afrimmlu_xho_154,0.7669072,-0.31470987
afrimmlu_xho_155,0.5391584,0.48998404
afrimmlu_xho_156,0.78467363,-0.8360492
afrimmlu_xho_157,0.78048235,0.67955106
afrimmlu_xho_158,0.7404723,0.17231084
afrimmlu_xho_159,0.7669072,-0.31470987
afrimmlu_xho_16,0.7669072,-0.31470987
afrimmlu_xho_160,0.65846074,1.4965177
afrimmlu_xho_161,0.7669072,-0.31470987
afrimmlu_xho_162,0.78467363,-0.8360492
afrimmlu_xho_163,0.5895321,0.10321131
afrimmlu_xho_164,0.78048235,0.67955106
afrimmlu_xho_165,0.7119467,-0.32218784
afrimmlu_xho_166,0.7119467,-0.32218784
afrimmlu_xho_167,0.78467363,-0.8360492
afrimmlu_xho_168,0.7404723,0.17231084
afrimmlu_xho_169,0.78048235,0.67955106
afrimmlu_xho_17,0.78467363,-0.8360492
afrimmlu_xho_170,0.78467363,-0.8360492
afrimmlu_xho_171,0.78467363,-0.8360492
afrimmlu_xho_172,0.78467363,-0.8360492
afrimmlu_xho_173,0.7119467,-0.32218784
afrimmlu_xho_174,0.5973076,-0.33366892
afrimmlu_xho_175,0.7119467,-0.32218784
afrimmlu_xho_176,0.7669072,-0.31470987
afrimmlu_xho_177,0.7404723,0.17231084
afrimmlu_xho_178,0.78048235,0.67955106
afrimmlu_xho_179,0.78048235,0.67955106
afrimmlu_xho_18,0.7669072,-0.31470987
afrimmlu_xho_180,0.50778186,0.06418607
afrimmlu_xho_181,0.5391584,0.48998404
afrimmlu_xho_182,0.78467363,-0.8360492
afrimmlu_xho_183,0.7404723,0.17231084
afrimmlu_xho_184,0.7404723,0.17231084
afrimmlu_xho_185,0.78467363,-0.8360492
afrimmlu_xho_186,0.65846074,1.4965177
afrimmlu_xho_187,0.7669072,-0.31470987
afrimmlu_xho_188,0.7588654,0.18015368
afrimmlu_xho_189,0.78048235,0.67955106
afrimmlu_xho_19,0.7119467,-0.32218784
afrimmlu_xho_190,0.7055731,1.0943229
afrimmlu_xho_191,0.78048235,0.67955106
afrimmlu_xho_192,0.78048235,0.67955106
afrimmlu_xho_193,0.7588654,0.18015368
afrimmlu_xho_194,0.7669072,-0.31470987
afrimmlu_xho_195,0.6101059,-0.33277762
afrimmlu_xho_196,0.5882145,0.10258308
afrimmlu_xho_197,0.7669072,-0.31470987
afrimmlu_xho_198,0.78467363,-0.8360492
afrimmlu_xho_199,0.7588654,0.18015368
afrimmlu_xho_2,0.68626213,1.0742759
afrimmlu_xho_20,0.65846074,1.4965177
afrimmlu_xho_200,0.7669072,-0.31470987
afrimmlu_xho_201,0.78467363,-0.8360492
afrimmlu_xho_202,0.78467363,-0.8360492
afrimmlu_xho_203,0.78467363,-0.8360492
afrimmlu_xho_204,0.7588654,0.18015368
afrimmlu_xho_205,0.70331436,0.15601648
afrimmlu_xho_206,0.7283728,-0.32004657
afrimmlu_xho_207,0.78467363,-0.8360492
afrimmlu_xho_208,0.7588654,0.18015368
afrimmlu_xho_209,0.7669072,-0.31470987
afrimmlu_xho_21,0.7404723,0.17231084
afrimmlu_xho_210,0.78048235,0.67955106
afrimmlu_xho_211,0.78467363,-0.8360492
afrimmlu_xho_212,0.7669072,-0.31470987
afrimmlu_xho_213,0.65846074,1.4965177
afrimmlu_xho_214,0.7119467,-0.32218784
afrimmlu_xho_215,0.78467363,-0.8360492
afrimmlu_xho_216,0.7283728,-0.32004657
afrimmlu_xho_217,0.78048235,0.67955106
afrimmlu_xho_218,0.569069,0.93756896
afrimmlu_xho_219,0.78467363,-0.8360492
afrimmlu_xho_22,0.65846074,1.4965177
afrimmlu_xho_220,0.7283728,-0.32004657
afrimmlu_xho_221,0.7588654,0.18015368
afrimmlu_xho_222,0.78467363,-0.8360492
afrimmlu_xho_223,0.7283728,-0.32004657
afrimmlu_xho_224,0.7119467,-0.32218784
afrimmlu_xho_225,0.7669072,-0.31470987
afrimmlu_xho_226,0.78048235,0.67955106
afrimmlu_xho_227,0.7669072,-0.31470987
afrimmlu_xho_228,0.7283728,-0.32004657
afrimmlu_xho_229,0.78048235,0.67955106
afrimmlu_xho_23,0.7119467,-0.32218784
afrimmlu_xho_230,0.78467363,-0.8360492
afrimmlu_xho_231,0.78467363,-0.8360492
afrimmlu_xho_232,0.78467363,-0.8360492
afrimmlu_xho_233,0.78467363,-0.8360492
afrimmlu_xho_234,0.7669072,-0.31470987
afrimmlu_xho_235,0.7588654,0.18015368
afrimmlu_xho_236,0.7283728,-0.32004657
afrimmlu_xho_237,0.7119467,-0.32218784
afrimmlu_xho_238,0.7588654,0.18015368
afrimmlu_xho_239,0.78467363,-0.8360492
afrimmlu_xho_24,0.78467363,-0.8360492
afrimmlu_xho_240,0.78048235,0.67955106
afrimmlu_xho_241,0.5895321,0.10321131
afrimmlu_xho_242,0.7669072,-0.31470987
afrimmlu_xho_243,0.7588654,0.18015368
afrimmlu_xho_244,0.78467363,-0.8360492
afrimmlu_xho_245,0.7588654,0.18015368
afrimmlu_xho_246,0.78467363,-0.8360492
afrimmlu_xho_247,0.78467363,-0.8360492
afrimmlu_xho_248,0.7588654,0.18015368
afrimmlu_xho_249,0.7588654,0.18015368
afrimmlu_xho_25,0.78467363,-0.8360492
afrimmlu_xho_250,0.7404723,0.17231084
afrimmlu_xho_251,0.7404723,0.17231084
afrimmlu_xho_252,0.7588654,0.18015368
afrimmlu_xho_253,0.7669072,-0.31470987
afrimmlu_xho_254,0.7119467,-0.32218784
afrimmlu_xho_255,0.70331436,0.15601648
afrimmlu_xho_256,0.78467363,-0.8360492
afrimmlu_xho_257,0.7669072,-0.31470987
afrimmlu_xho_258,0.7283728,-0.32004657
afrimmlu_xho_259,0.7283728,-0.32004657
afrimmlu_xho_26,0.78467363,-0.8360492
afrimmlu_xho_260,0.78467363,-0.8360492
afrimmlu_xho_261,0.78048235,0.67955106
afrimmlu_xho_262,0.59555566,0.54006904
afrimmlu_xho_263,0.78467363,-0.8360492
afrimmlu_xho_264,0.65846074,1.4965177
afrimmlu_xho_265,0.59555566,0.54006904
afrimmlu_xho_266,0.78467363,-0.8360492
afrimmlu_xho_267,0.7669072,-0.31470987
afrimmlu_xho_268,0.7588654,0.18015368
afrimmlu_xho_269,0.7669072,-0.31470987
afrimmlu_xho_27,0.78048235,0.67955106
afrimmlu_xho_270,0.78467363,-0.8360492
afrimmlu_xho_271,0.78467363,-0.8360492
afrimmlu_xho_272,0.7669072,-0.31470987
afrimmlu_xho_273,0.7404723,0.17231084
afrimmlu_xho_274,0.78467363,-0.8360492
afrimmlu_xho_275,0.78048235,0.67955106
afrimmlu_xho_276,0.6009996,0.10867074
afrimmlu_xho_277,0.65846074,1.4965177
afrimmlu_xho_278,0.7404723,0.17231084
afrimmlu_xho_279,0.7588654,0.18015368
afrimmlu_xho_28,0.78467363,-0.8360492
afrimmlu_xho_280,0.7669072,-0.31470987
afrimmlu_xho_281,0.78467363,-0.8360492
afrimmlu_xho_282,0.7669072,-0.31470987
afrimmlu_xho_283,0.7283728,-0.32004657
afrimmlu_xho_284,0.7588654,0.18015368
afrimmlu_xho_285,0.7404723,0.17231084
afrimmlu_xho_286,0.60925597,0.5517211
afrimmlu_xho_287,0.78467363,-0.8360492
afrimmlu_xho_288,0.78048235,0.67955106
afrimmlu_xho_289,0.78467363,-0.8360492
afrimmlu_xho_29,0.78467363,-0.8360492
afrimmlu_xho_290,0.78467363,-0.8360492
afrimmlu_xho_291,0.7669072,-0.31470987
afrimmlu_xho_292,0.70331436,0.15601648
afrimmlu_xho_293,0.7404723,0.17231084
afrimmlu_xho_294,0.65846074,1.4965177
afrimmlu_xho_295,0.7588654,0.18015368
afrimmlu_xho_296,0.78467363,-0.8360492
afrimmlu_xho_297,0.7588654,0.18015368
afrimmlu_xho_298,0.7669072,-0.31470987
afrimmlu_xho_299,0.78467363,-0.8360492
afrimmlu_xho_3,0.65846074,1.4965177
afrimmlu_xho_30,0.7588654,0.18015368
afrimmlu_xho_300,0.62768817,0.121291265
afrimmlu_xho_301,0.78048235,0.67955106
afrimmlu_xho_302,0.7283728,-0.32004657
afrimmlu_xho_303,0.78467363,-0.8360492
afrimmlu_xho_304,0.6009996,0.10867074
afrimmlu_xho_305,0.6521035,0.5868134
afrimmlu_xho_306,0.7669072,-0.31470987
afrimmlu_xho_307,0.7119467,-0.32218784
afrimmlu_xho_308,0.7588654,0.18015368
afrimmlu_xho_309,0.7588654,0.18015368
afrimmlu_xho_31,0.78467363,-0.8360492
afrimmlu_xho_310,0.65846074,1.4965177
afrimmlu_xho_311,0.78048235,0.67955106
afrimmlu_xho_312,0.78467363,-0.8360492
afrimmlu_xho_313,0.7588654,0.18015368
afrimmlu_xho_314,0.7588654,0.18015368
afrimmlu_xho_315,0.78048235,0.67955106
afrimmlu_xho_316,0.78048235,0.67955106
afrimmlu_xho_317,0.78467363,-0.8360492
afrimmlu_xho_318,0.7119467,-0.32218784
afrimmlu_xho_319,0.7669072,-0.31470987
afrimmlu_xho_32,0.6009996,0.10867074
afrimmlu_xho_320,0.78048235,0.67955106
afrimmlu_xho_321,0.65846074,1.4965177
afrimmlu_xho_322,0.7404723,0.17231084
afrimmlu_xho_323,0.78467363,-0.8360492
afrimmlu_xho_324,0.7669072,-0.31470987
afrimmlu_xho_325,0.7404723,0.17231084
afrimmlu_xho_326,0.70331436,0.15601648
afrimmlu_xho_327,0.78467363,-0.8360492
afrimmlu_xho_328,0.7055731,1.0943229
afrimmlu_xho_329,0.78048235,0.67955106
afrimmlu_xho_33,0.7669072,-0.31470987
afrimmlu_xho_330,0.70331436,0.15601648
afrimmlu_xho_331,0.7669072,-0.31470987
afrimmlu_xho_332,0.7404723,0.17231084
afrimmlu_xho_333,0.6228919,0.5631122
afrimmlu_xho_334,0.7588654,0.18015368
afrimmlu_xho_335,0.7055731,1.0943229
afrimmlu_xho_336,0.78048235,0.67955106
afrimmlu_xho_337,0.65846074,1.4965177
afrimmlu_xho_338,0.7588654,0.18015368
afrimmlu_xho_339,0.65846074,1.4965177
afrimmlu_xho_34,0.7669072,-0.31470987
afrimmlu_xho_340,0.78467363,-0.8360492
afrimmlu_xho_341,0.7669072,-0.31470987
afrimmlu_xho_342,0.7404723,0.17231084
afrimmlu_xho_343,0.78048235,0.67955106
afrimmlu_xho_344,0.65846074,1.4965177
afrimmlu_xho_345,0.7588654,0.18015368
afrimmlu_xho_346,0.78467363,-0.8360492
afrimmlu_xho_347,0.7055731,1.0943229
afrimmlu_xho_348,0.545274,0.90647614
afrimmlu_xho_349,0.78048235,0.67955106
afrimmlu_xho_35,0.6521035,0.5868134
afrimmlu_xho_350,0.78467363,-0.8360492
afrimmlu_xho_351,0.6363421,0.5741446
afrimmlu_xho_352,0.7588654,0.18015368
afrimmlu_xho_353,0.7283728,-0.32004657
afrimmlu_xho_354,0.7404723,0.17231084
afrimmlu_xho_355,0.6101059,-0.33277762
afrimmlu_xho_356,0.63796276,0.57546014
afrimmlu_xho_357,0.68626213,1.0742759
afrimmlu_xho_358,0.51898295,0.4712788
afrimmlu_xho_359,0.7283728,-0.32004657
afrimmlu_xho_36,0.7119467,-0.32218784
afrimmlu_xho_360,0.7119467,-0.32218784
afrimmlu_xho_361,0.7588654,0.18015368
afrimmlu_xho_362,0.78048235,0.67955106
afrimmlu_xho_363,0.7119467,-0.32218784
afrimmlu_xho_364,0.7055731,1.0943229
