,a,b
sib_sot_90,0.78793126,-0.41532964
sib_sot_91,0.78793126,-0.41532964
sib_sot_92,0.5560217,0.8440483
sib_sot_93,0.78793126,-0.41532964
sib_sot_94,0.78793126,-0.41532964
sib_sot_95,0.78793126,-0.41532964
sib_sot_96,0.78793126,-0.41532964
sib_sot_97,0.78793126,-0.41532964
sib_sot_98,0.78793126,-0.41532964
sib_sot_99,0.78793126,-0.41532964
sib_swa_0,0.7680571,-0.31344017
sib_swa_1,0.7680571,-0.31344017
sib_swa_10,0.7680571,-0.31344017
sib_swa_100,0.7680571,-0.31344017
sib_swa_101,0.7680571,-0.31344017
sib_swa_102,0.7680571,-0.31344017
sib_swa_103,0.7680571,-0.31344017
sib_swa_104,0.7680571,-0.31344017
sib_swa_105,0.7680571,-0.31344017
sib_swa_106,0.7680571,-0.31344017
sib_swa_107,0.7680571,-0.31344017
sib_swa_108,0.7680571,-0.31344017
sib_swa_109,0.7680571,-0.31344017
sib_swa_11,0.7680571,-0.31344017
sib_swa_110,0.7680571,-0.31344017
sib_swa_111,0.7680571,-0.31344017
sib_swa_112,0.7680571,-0.31344017
sib_swa_113,0.7680571,-0.31344017
sib_swa_114,0.7680571,-0.31344017
sib_swa_115,0.7680571,-0.31344017
sib_swa_116,0.7680571,-0.31344017
sib_swa_117,0.7680571,-0.31344017
sib_swa_118,0.7680571,-0.31344017
sib_swa_119,0.7680571,-0.31344017
sib_swa_12,0.7680571,-0.31344017
sib_swa_120,0.7680571,-0.31344017
sib_swa_121,0.7680571,-0.31344017
sib_swa_122,0.7680571,-0.31344017
sib_swa_123,0.7680571,-0.31344017
sib_swa_124,0.7680571,-0.31344017
sib_swa_125,0.7680571,-0.31344017
sib_swa_126,0.7680571,-0.31344017
sib_swa_127,0.7680571,-0.31344017
sib_swa_128,0.7680571,-0.31344017
sib_swa_129,0.7680571,-0.31344017
sib_swa_13,0.7680571,-0.31344017
sib_swa_130,0.7680571,-0.31344017
sib_swa_131,0.62431276,0.66923475
sib_swa_132,0.7680571,-0.31344017
sib_swa_133,0.7680571,-0.31344017
sib_swa_134,0.7680571,-0.31344017
sib_swa_135,0.7680571,-0.31344017
sib_swa_136,0.7680571,-0.31344017
sib_swa_137,0.5643177,1.0351108
sib_swa_138,0.7680571,-0.31344017
sib_swa_139,0.5643177,1.0351108
sib_swa_14,0.7680571,-0.31344017
sib_swa_140,0.7680571,-0.31344017
sib_swa_141,0.7680571,-0.31344017
sib_swa_142,0.7680571,-0.31344017
sib_swa_143,0.7680571,-0.31344017
sib_swa_144,0.5643177,1.0351108
sib_swa_145,0.6969976,0.23517784
sib_swa_146,0.7680571,-0.31344017
sib_swa_147,0.7680571,-0.31344017
sib_swa_148,0.6969976,0.23517784
sib_swa_149,0.6969976,0.23517784
sib_swa_15,0.7680571,-0.31344017
sib_swa_150,0.6969976,0.23517784
sib_swa_151,0.7680571,-0.31344017
sib_swa_152,0.7680571,-0.31344017
sib_swa_153,0.7680571,-0.31344017
sib_swa_154,0.7680571,-0.31344017
sib_swa_155,0.52763265,1.387947
sib_swa_156,0.7680571,-0.31344017
sib_swa_157,0.61981565,0.16460413
sib_swa_158,0.7680571,-0.31344017
sib_swa_159,0.6442997,0.1868061
sib_swa_16,0.6442997,0.1868061
sib_swa_160,0.61981565,0.16460413
sib_swa_161,0.6969976,0.23517784
sib_swa_162,0.7680571,-0.31344017
sib_swa_163,0.52763265,1.387947
sib_swa_164,0.7680571,-0.31344017
sib_swa_165,0.7680571,-0.31344017
sib_swa_166,0.6969976,0.23517784
sib_swa_167,0.7680571,-0.31344017
sib_swa_168,0.7680571,-0.31344017
sib_swa_169,0.7680571,-0.31344017
sib_swa_17,0.7680571,-0.31344017
sib_swa_170,0.7680571,-0.31344017
sib_swa_171,0.5360843,0.9778963
sib_swa_172,0.61981565,0.16460413
sib_swa_173,0.7680571,-0.31344017
sib_swa_174,0.7680571,-0.31344017
sib_swa_175,0.7680571,-0.31344017
sib_swa_176,0.7680571,-0.31344017
sib_swa_177,0.62431276,0.66923475
sib_swa_178,0.52763265,1.387947
sib_swa_179,0.52763265,1.387947
sib_swa_18,0.6969976,0.23517784
sib_swa_180,0.7680571,-0.31344017
sib_swa_181,0.5360843,0.9778963
sib_swa_182,0.52763265,1.387947
sib_swa_183,0.7680571,-0.31344017
sib_swa_184,0.52763265,1.387947
sib_swa_185,0.7680571,-0.31344017
sib_swa_186,0.7680571,-0.31344017
sib_swa_187,0.7680571,-0.31344017
sib_swa_188,0.4994514,0.90260977
sib_swa_189,0.7680571,-0.31344017
sib_swa_19,0.6442997,0.1868061
sib_swa_190,0.7680571,-0.31344017
sib_swa_191,0.61404026,0.15940115
sib_swa_192,0.52763265,1.387947
sib_swa_193,0.61404026,0.15940115
sib_swa_194,0.7680571,-0.31344017
sib_swa_195,0.6969976,0.23517784
sib_swa_196,0.7680571,-0.31344017
sib_swa_197,0.7680571,-0.31344017
sib_swa_198,0.7680571,-0.31344017
sib_swa_199,0.6969976,0.23517784
sib_swa_2,0.7680571,-0.31344017
sib_swa_20,0.7680571,-0.31344017
sib_swa_200,0.5928551,0.62281865
sib_swa_201,0.6969976,0.23517784
sib_swa_202,0.5360843,0.9778963
sib_swa_203,0.7680571,-0.31344017
sib_swa_21,0.7680571,-0.31344017
sib_swa_22,0.7680571,-0.31344017
sib_swa_23,0.7680571,-0.31344017
sib_swa_24,0.7680571,-0.31344017
sib_swa_25,0.7680571,-0.31344017
sib_swa_26,0.7680571,-0.31344017
sib_swa_27,0.7680571,-0.31344017
sib_swa_28,0.6969976,0.23517784
sib_swa_29,0.7680571,-0.31344017
sib_swa_3,0.7680571,-0.31344017
sib_swa_30,0.7680571,-0.31344017
sib_swa_31,0.7680571,-0.31344017
sib_swa_32,0.52763265,1.387947
sib_swa_33,0.7680571,-0.31344017
sib_swa_34,0.7680571,-0.31344017
sib_swa_35,0.7680571,-0.31344017
sib_swa_36,0.7680571,-0.31344017
sib_swa_37,0.7680571,-0.31344017
sib_swa_38,0.7680571,-0.31344017
sib_swa_39,0.7680571,-0.31344017
sib_swa_4,0.7680571,-0.31344017
sib_swa_40,0.7680571,-0.31344017
sib_swa_41,0.7680571,-0.31344017
sib_swa_42,0.7680571,-0.31344017
sib_swa_43,0.7680571,-0.31344017
sib_swa_44,0.7680571,-0.31344017
sib_swa_45,0.7680571,-0.31344017
sib_swa_46,0.6969976,0.23517784
sib_swa_47,0.7680571,-0.31344017
sib_swa_48,0.7680571,-0.31344017
sib_swa_49,0.7680571,-0.31344017
sib_swa_5,0.7680571,-0.31344017
sib_swa_50,0.7680571,-0.31344017
sib_swa_51,0.7680571,-0.31344017
sib_swa_52,0.7680571,-0.31344017
sib_swa_53,0.52763265,1.387947
sib_swa_54,0.7680571,-0.31344017
sib_swa_55,0.6969976,0.23517784
sib_swa_56,0.7680571,-0.31344017
sib_swa_57,0.4994514,0.90260977
sib_swa_58,0.7680571,-0.31344017
sib_swa_59,0.7680571,-0.31344017
sib_swa_6,0.7680571,-0.31344017
sib_swa_60,0.7680571,-0.31344017
sib_swa_61,0.7680571,-0.31344017
sib_swa_62,0.62431276,0.66923475
sib_swa_63,0.62431276,0.66923475
sib_swa_64,0.7680571,-0.31344017
sib_swa_65,0.7680571,-0.31344017
sib_swa_66,0.7680571,-0.31344017
sib_swa_67,0.7680571,-0.31344017
sib_swa_68,0.7680571,-0.31344017
sib_swa_69,0.6969976,0.23517784
sib_swa_7,0.6442997,0.1868061
sib_swa_70,0.6969976,0.23517784
sib_swa_71,0.62431276,0.66923475
sib_swa_72,0.7680571,-0.31344017
sib_swa_73,0.6969976,0.23517784
sib_swa_74,0.6442997,0.1868061
sib_swa_75,0.5643177,1.0351108
sib_swa_76,0.7680571,-0.31344017
sib_swa_77,0.7680571,-0.31344017
sib_swa_78,0.7680571,-0.31344017
sib_swa_79,0.7680571,-0.31344017
sib_swa_8,0.7680571,-0.31344017
sib_swa_80,0.6969976,0.23517784
sib_swa_81,0.62431276,0.66923475
sib_swa_82,0.6969976,0.23517784
sib_swa_83,0.7680571,-0.31344017
sib_swa_84,0.7680571,-0.31344017
sib_swa_85,0.7680571,-0.31344017
sib_swa_86,0.7680571,-0.31344017
sib_swa_87,0.7680571,-0.31344017
sib_swa_88,0.7680571,-0.31344017
sib_swa_89,0.7680571,-0.31344017
sib_swa_9,0.7680571,-0.31344017
sib_swa_90,0.7680571,-0.31344017
sib_swa_91,0.7680571,-0.31344017
sib_swa_92,0.52763265,1.387947
sib_swa_93,0.7680571,-0.31344017
sib_swa_94,0.7680571,-0.31344017
sib_swa_95,0.7680571,-0.31344017
sib_swa_96,0.7680571,-0.31344017
sib_swa_97,0.7680571,-0.31344017
sib_swa_98,0.7680571,-0.31344017
sib_swa_99,0.7680571,-0.31344017
sib_wol_0,0.77202916,-0.36538616
sib_wol_1,0.77202916,-0.36538616
sib_wol_10,0.77202916,-0.36538616
sib_wol_100,0.77202916,-0.36538616
sib_wol_101,0.77202916,-0.36538616
sib_wol_102,0.77202916,-0.36538616
sib_wol_103,0.69081223,0.16979617
sib_wol_104,0.77202916,-0.36538616
sib_wol_105,0.77202916,-0.36538616
sib_wol_106,0.77202916,-0.36538616
sib_wol_107,0.77202916,-0.36538616
sib_wol_108,0.77202916,-0.36538616
sib_wol_109,0.69081223,0.16979617
sib_wol_11,0.5820904,0.55340767
sib_wol_110,0.69081223,0.16979617
sib_wol_111,0.6936448,0.17211634
sib_wol_112,0.77202916,-0.36538616
sib_wol_113,0.77202916,-0.36538616
sib_wol_114,0.77202916,-0.36538616
sib_wol_115,0.69081223,0.16979617
sib_wol_116,0.77202916,-0.36538616
sib_wol_117,0.77202916,-0.36538616
sib_wol_118,0.77202916,-0.36538616
sib_wol_119,0.77202916,-0.36538616
sib_wol_12,0.77202916,-0.36538616
sib_wol_120,0.77202916,-0.36538616
sib_wol_121,0.77202916,-0.36538616
sib_wol_122,0.77202916,-0.36538616
sib_wol_123,0.77202916,-0.36538616
sib_wol_124,0.77202916,-0.36538616
sib_wol_125,0.69081223,0.16979617
sib_wol_126,0.58758575,1.0231977
sib_wol_127,0.77202916,-0.36538616
sib_wol_128,0.77202916,-0.36538616
sib_wol_129,0.6936448,0.17211634
sib_wol_13,0.69081223,0.16979617
sib_wol_130,0.77202916,-0.36538616
sib_wol_131,0.77202916,-0.36538616
sib_wol_132,0.77202916,-0.36538616
sib_wol_133,0.77202916,-0.36538616
sib_wol_134,0.77202916,-0.36538616
sib_wol_135,0.77202916,-0.36538616
sib_wol_136,0.77202916,-0.36538616
sib_wol_137,0.69081223,0.16979617
sib_wol_138,0.6936448,0.17211634
sib_wol_139,0.6936448,0.17211634
sib_wol_14,0.66517466,0.66402507
sib_wol_140,0.77202916,-0.36538616
sib_wol_141,0.77202916,-0.36538616
sib_wol_142,0.58758575,1.0231977
sib_wol_143,0.77202916,-0.36538616
sib_wol_144,0.58758575,1.0231977
sib_wol_145,0.58758575,1.0231977
sib_wol_146,0.6936448,0.17211634
sib_wol_147,0.77202916,-0.36538616
sib_wol_148,0.6936448,0.17211634
sib_wol_149,0.6168041,0.109959036
sib_wol_15,0.69081223,0.16979617
sib_wol_150,0.77202916,-0.36538616
sib_wol_151,0.66517466,0.66402507
sib_wol_152,0.58424026,0.5562949
sib_wol_153,0.58424026,0.5562949
sib_wol_154,0.58424026,0.5562949
sib_wol_155,0.5509824,1.392138
sib_wol_156,0.77202916,-0.36538616
sib_wol_157,0.5942115,1.0352838
sib_wol_158,0.77202916,-0.36538616
sib_wol_159,0.66517466,0.66402507
sib_wol_16,0.69081223,0.16979617
sib_wol_160,0.58997864,0.5639964
sib_wol_161,0.66517466,0.66402507
sib_wol_162,0.77202916,-0.36538616
sib_wol_163,0.52201366,0.9007969
sib_wol_164,0.77202916,-0.36538616
sib_wol_165,0.5257783,0.4776609
sib_wol_166,0.6936448,0.17211634
sib_wol_167,0.6936448,0.17211634
sib_wol_168,0.77202916,-0.36538616
sib_wol_169,0.77202916,-0.36538616
sib_wol_17,0.77202916,-0.36538616
sib_wol_170,0.58758575,1.0231977
sib_wol_171,0.5257783,0.4776609
sib_wol_172,0.77202916,-0.36538616
sib_wol_173,0.5509824,1.392138
sib_wol_174,0.6168041,0.109959036
sib_wol_175,0.77202916,-0.36538616
sib_wol_176,0.58758575,1.0231977
sib_wol_177,0.66517466,0.66402507
sib_wol_178,0.5509824,1.392138
sib_wol_179,0.5509824,1.392138
sib_wol_18,0.69081223,0.16979617
sib_wol_180,0.5509824,1.392138
sib_wol_181,0.66517466,0.66402507
sib_wol_182,0.5942115,1.0352838
sib_wol_183,0.77202916,-0.36538616
sib_wol_184,0.5509824,1.392138
sib_wol_185,0.66517466,0.66402507
sib_wol_186,0.77202916,-0.36538616
sib_wol_187,0.77202916,-0.36538616
sib_wol_188,0.66517466,0.66402507
sib_wol_189,0.77202916,-0.36538616
sib_wol_19,0.69081223,0.16979617
sib_wol_190,0.69081223,0.16979617
sib_wol_191,0.5509824,1.392138
sib_wol_192,0.5509824,1.392138
sib_wol_193,0.6168041,0.109959036
sib_wol_194,0.6936448,0.17211634
sib_wol_195,0.5238684,0.9043221
sib_wol_196,0.77202916,-0.36538616
sib_wol_197,0.77202916,-0.36538616
sib_wol_198,0.77202916,-0.36538616
sib_wol_199,0.5942115,1.0352838
sib_wol_2,0.77202916,-0.36538616
sib_wol_20,0.69081223,0.16979617
sib_wol_200,0.58777934,0.5610453
sib_wol_201,0.6936448,0.17211634
sib_wol_202,0.5509824,1.392138
sib_wol_203,0.66517466,0.66402507
sib_wol_21,0.77202916,-0.36538616
sib_wol_22,0.77202916,-0.36538616
sib_wol_23,0.5820904,0.55340767
sib_wol_24,0.77202916,-0.36538616
sib_wol_25,0.69081223,0.16979617
sib_wol_26,0.61105007,0.10539208
sib_wol_27,0.69081223,0.16979617
sib_wol_28,0.77202916,-0.36538616
sib_wol_29,0.77202916,-0.36538616
sib_wol_3,0.69081223,0.16979617
sib_wol_30,0.77202916,-0.36538616
sib_wol_31,0.77202916,-0.36538616
sib_wol_32,0.5509824,1.392138
sib_wol_33,0.77202916,-0.36538616
sib_wol_34,0.77202916,-0.36538616
sib_wol_35,0.77202916,-0.36538616
sib_wol_36,0.77202916,-0.36538616
sib_wol_37,0.77202916,-0.36538616
sib_wol_38,0.58777934,0.5610453
sib_wol_39,0.77202916,-0.36538616
sib_wol_4,0.77202916,-0.36538616
sib_wol_40,0.5820904,0.55340767
sib_wol_41,0.66517466,0.66402507
sib_wol_42,0.77202916,-0.36538616
sib_wol_43,0.69081223,0.16979617
sib_wol_44,0.77202916,-0.36538616
sib_wol_45,0.69081223,0.16979617
sib_wol_46,0.77202916,-0.36538616
sib_wol_47,0.5820904,0.55340767
sib_wol_48,0.69081223,0.16979617
sib_wol_49,0.66517466,0.66402507
sib_wol_5,0.69081223,0.16979617
sib_wol_50,0.77202916,-0.36538616
sib_wol_51,0.66517466,0.66402507
sib_wol_52,0.77202916,-0.36538616
sib_wol_53,0.5509824,1.392138
sib_wol_54,0.77202916,-0.36538616
sib_wol_55,0.66517466,0.66402507
sib_wol_56,0.69081223,0.16979617
sib_wol_57,0.66517466,0.66402507
sib_wol_58,0.66517466,0.66402507
sib_wol_59,0.77202916,-0.36538616
sib_wol_6,0.58758575,1.0231977
sib_wol_60,0.66517466,0.66402507
sib_wol_61,0.77202916,-0.36538616
sib_wol_62,0.61105007,0.10539208
sib_wol_63,0.58758575,1.0231977
sib_wol_64,0.77202916,-0.36538616
sib_wol_65,0.66517466,0.66402507
sib_wol_66,0.77202916,-0.36538616
sib_wol_67,0.77202916,-0.36538616
sib_wol_68,0.5942115,1.0352838
sib_wol_69,0.77202916,-0.36538616
sib_wol_7,0.5509824,1.392138
sib_wol_70,0.66517466,0.66402507
sib_wol_71,0.58997864,0.5639964
sib_wol_72,0.69081223,0.16979617
sib_wol_73,0.66517466,0.66402507
sib_wol_74,0.77202916,-0.36538616
sib_wol_75,0.5509824,1.392138
sib_wol_76,0.58758575,1.0231977
sib_wol_77,0.77202916,-0.36538616
sib_wol_78,0.52201366,0.9007969
sib_wol_79,0.77202916,-0.36538616
sib_wol_8,0.77202916,-0.36538616
sib_wol_80,0.6936448,0.17211634
sib_wol_81,0.66517466,0.66402507
sib_wol_82,0.58758575,1.0231977
sib_wol_83,0.6936448,0.17211634
sib_wol_84,0.69081223,0.16979617
sib_wol_85,0.5257783,0.4776609
sib_wol_86,0.61105007,0.10539208
sib_wol_87,0.77202916,-0.36538616
sib_wol_88,0.66517466,0.66402507
sib_wol_89,0.58758575,1.0231977
sib_wol_9,0.77202916,-0.36538616
sib_wol_90,0.6936448,0.17211634
sib_wol_91,0.61105007,0.10539208
sib_wol_92,0.6168041,0.109959036
sib_wol_93,0.77202916,-0.36538616
sib_wol_94,0.77202916,-0.36538616
sib_wol_95,0.69081223,0.16979617
sib_wol_96,0.77202916,-0.36538616
sib_wol_97,0.77202916,-0.36538616
sib_wol_98,0.77202916,-0.36538616
sib_wol_99,0.77202916,-0.36538616
sib_xho_0,0.78793126,-0.41532964
sib_xho_1,0.78793126,-0.41532964
sib_xho_10,0.78793126,-0.41532964
sib_xho_100,0.78793126,-0.41532964
sib_xho_101,0.78793126,-0.41532964
sib_xho_102,0.78793126,-0.41532964
sib_xho_103,0.78793126,-0.41532964
sib_xho_104,0.78793126,-0.41532964
sib_xho_105,0.706751,0.10293185
sib_xho_106,0.78793126,-0.41532964
sib_xho_107,0.6320151,0.03857096
sib_xho_108,0.78793126,-0.41532964
sib_xho_109,0.78793126,-0.41532964
sib_xho_11,0.78793126,-0.41532964
sib_xho_110,0.78793126,-0.41532964
sib_xho_111,0.78793126,-0.41532964
sib_xho_112,0.78793126,-0.41532964
sib_xho_113,0.78793126,-0.41532964
sib_xho_114,0.78793126,-0.41532964
sib_xho_115,0.78793126,-0.41532964
sib_xho_116,0.78793126,-0.41532964
sib_xho_117,0.78793126,-0.41532964
sib_xho_118,0.78793126,-0.41532964
sib_xho_119,0.78793126,-0.41532964
sib_xho_12,0.78793126,-0.41532964
sib_xho_120,0.78793126,-0.41532964
sib_xho_121,0.78793126,-0.41532964
sib_xho_122,0.78793126,-0.41532964
sib_xho_123,0.78793126,-0.41532964
sib_xho_124,0.78793126,-0.41532964
sib_xho_125,0.78793126,-0.41532964
sib_xho_126,0.706751,0.10293185
sib_xho_127,0.78793126,-0.41532964
sib_xho_128,0.78793126,-0.41532964
sib_xho_129,0.78793126,-0.41532964
sib_xho_13,0.5565002,0.41603404
sib_xho_130,0.78793126,-0.41532964
sib_xho_131,0.6020191,0.92564845
sib_xho_132,0.78793126,-0.41532964
sib_xho_133,0.78793126,-0.41532964
sib_xho_134,0.78793126,-0.41532964
sib_xho_135,0.78793126,-0.41532964
sib_xho_136,0.78793126,-0.41532964
sib_xho_137,0.6274433,0.51071554
sib_xho_138,0.78793126,-0.41532964
sib_xho_139,0.6250029,0.50746787
sib_xho_14,0.78793126,-0.41532964
sib_xho_140,0.78793126,-0.41532964
sib_xho_141,0.78793126,-0.41532964
sib_xho_142,0.78793126,-0.41532964
sib_xho_143,0.78793126,-0.41532964
sib_xho_144,0.56108177,1.6892787
sib_xho_145,0.706751,0.10293185
sib_xho_146,0.7096046,0.10541948
sib_xho_147,0.78793126,-0.41532964
sib_xho_148,0.7096046,0.10541948
sib_xho_149,0.78793126,-0.41532964
sib_xho_15,0.67854804,0.5783185
sib_xho_150,0.78793126,-0.41532964
sib_xho_151,0.7096046,0.10541948
sib_xho_152,0.78793126,-0.41532964
sib_xho_153,0.7096046,0.10541948
sib_xho_154,0.78793126,-0.41532964
sib_xho_155,0.56108177,1.6892787
sib_xho_156,0.78793126,-0.41532964
sib_xho_157,0.6020191,0.92564845
sib_xho_158,0.78793126,-0.41532964
sib_xho_159,0.6250029,0.50746787
sib_xho_16,0.78793126,-0.41532964
sib_xho_160,0.78793126,-0.41532964
sib_xho_161,0.78793126,-0.41532964
sib_xho_162,0.78793126,-0.41532964
sib_xho_163,0.56108177,1.6892787
sib_xho_164,0.7096046,0.10541948
sib_xho_165,0.6320151,0.03857096
sib_xho_166,0.6026998,0.47773477
sib_xho_167,0.78793126,-0.41532964
sib_xho_168,0.78793126,-0.41532964
sib_xho_169,0.78793126,-0.41532964
sib_xho_17,0.78793126,-0.41532964
sib_xho_170,0.67854804,0.5783185
sib_xho_171,0.53201306,0.8006286
sib_xho_172,0.78793126,-0.41532964
sib_xho_173,0.7096046,0.10541948
sib_xho_174,0.6320151,0.03857096
sib_xho_175,0.78793126,-0.41532964
sib_xho_176,0.7096046,0.10541948
sib_xho_177,0.7096046,0.10541948
sib_xho_178,0.56108177,1.6892787
sib_xho_179,0.56108177,1.6892787
sib_xho_18,0.78793126,-0.41532964
sib_xho_180,0.56108177,1.6892787
sib_xho_181,0.5560217,0.8440483
sib_xho_182,0.56108177,1.6892787
sib_xho_183,0.78793126,-0.41532964
sib_xho_184,0.56108177,1.6892787
sib_xho_185,0.78793126,-0.41532964
sib_xho_186,0.78793126,-0.41532964
sib_xho_187,0.7096046,0.10541948
sib_xho_188,0.6320151,0.03857096
sib_xho_189,0.78793126,-0.41532964
sib_xho_19,0.6303697,0.97473395
sib_xho_190,0.7096046,0.10541948
sib_xho_191,0.5947198,0.46707988
sib_xho_192,0.56108177,1.6892787
sib_xho_193,0.5614328,0.42261702
sib_xho_194,0.78793126,-0.41532964
sib_xho_195,0.55150425,1.2537094
sib_xho_196,0.78793126,-0.41532964
sib_xho_197,0.7096046,0.10541948
sib_xho_198,0.78793126,-0.41532964
sib_xho_199,0.67854804,0.5783185
sib_xho_2,0.78793126,-0.41532964
sib_xho_20,0.706751,0.10293185
sib_xho_200,0.7096046,0.10541948
sib_xho_201,0.78793126,-0.41532964
sib_xho_202,0.53201306,0.8006286
sib_xho_203,0.5777624,1.3110049
sib_xho_21,0.78793126,-0.41532964
sib_xho_22,0.78793126,-0.41532964
sib_xho_23,0.6303697,0.97473395
sib_xho_24,0.78793126,-0.41532964
sib_xho_25,0.78793126,-0.41532964
sib_xho_26,0.78793126,-0.41532964
sib_xho_27,0.78793126,-0.41532964
sib_xho_28,0.78793126,-0.41532964
sib_xho_29,0.78793126,-0.41532964
sib_xho_3,0.78793126,-0.41532964
sib_xho_30,0.78793126,-0.41532964
sib_xho_31,0.78793126,-0.41532964
sib_xho_32,0.6566825,0.059603743
sib_xho_33,0.78793126,-0.41532964
sib_xho_34,0.78793126,-0.41532964
sib_xho_35,0.78793126,-0.41532964
sib_xho_36,0.78793126,-0.41532964
sib_xho_37,0.78793126,-0.41532964
sib_xho_38,0.78793126,-0.41532964
sib_xho_39,0.78793126,-0.41532964
sib_xho_4,0.78793126,-0.41532964
sib_xho_40,0.78793126,-0.41532964
sib_xho_41,0.67854804,0.5783185
sib_xho_42,0.78793126,-0.41532964
sib_xho_43,0.78793126,-0.41532964
sib_xho_44,0.78793126,-0.41532964
sib_xho_45,0.706751,0.10293185
sib_xho_46,0.6274433,0.51071554
sib_xho_47,0.78793126,-0.41532964
sib_xho_48,0.78793126,-0.41532964
sib_xho_49,0.78793126,-0.41532964
sib_xho_5,0.6261891,0.03364378
sib_xho_50,0.78793126,-0.41532964
sib_xho_51,0.78793126,-0.41532964
sib_xho_52,0.78793126,-0.41532964
sib_xho_53,0.5093866,1.1586474
sib_xho_54,0.78793126,-0.41532964
sib_xho_55,0.67854804,0.5783185
sib_xho_56,0.78793126,-0.41532964
sib_xho_57,0.56108177,1.6892787
sib_xho_58,0.67854804,0.5783185
sib_xho_59,0.78793126,-0.41532964
sib_xho_6,0.78793126,-0.41532964
sib_xho_60,0.78793126,-0.41532964
sib_xho_61,0.706751,0.10293185
sib_xho_62,0.6303697,0.97473395
sib_xho_63,0.6303697,0.97473395
sib_xho_64,0.78793126,-0.41532964
sib_xho_65,0.67854804,0.5783185
sib_xho_66,0.78793126,-0.41532964
sib_xho_67,0.78793126,-0.41532964
sib_xho_68,0.78793126,-0.41532964
sib_xho_69,0.78793126,-0.41532964
sib_xho_7,0.6250029,0.50746787
sib_xho_70,0.7096046,0.10541948
sib_xho_71,0.6303697,0.97473395
sib_xho_72,0.67854804,0.5783185
sib_xho_73,0.67854804,0.5783185
sib_xho_74,0.67854804,0.5783185
sib_xho_75,0.56108177,1.6892787
sib_xho_76,0.706751,0.10293185
sib_xho_77,0.78793126,-0.41532964
sib_xho_78,0.6566825,0.059603743
sib_xho_79,0.78793126,-0.41532964
sib_xho_8,0.78793126,-0.41532964
sib_xho_80,0.7096046,0.10541948
sib_xho_81,0.6250029,0.50746787
sib_xho_82,0.67854804,0.5783185
sib_xho_83,0.78793126,-0.41532964
sib_xho_84,0.78793126,-0.41532964
sib_xho_85,0.78793126,-0.41532964
sib_xho_86,0.78793126,-0.41532964
sib_xho_87,0.78793126,-0.41532964
sib_xho_88,0.78793126,-0.41532964
sib_xho_89,0.78793126,-0.41532964
sib_xho_9,0.78793126,-0.41532964
sib_xho_90,0.78793126,-0.41532964
sib_xho_91,0.78793126,-0.41532964
sib_xho_92,0.5848147,1.3261219
sib_xho_93,0.78793126,-0.41532964
sib_xho_94,0.78793126,-0.41532964
sib_xho_95,0.78793126,-0.41532964
sib_xho_96,0.78793126,-0.41532964
sib_xho_97,0.78793126,-0.41532964
sib_xho_98,0.78793126,-0.41532964
sib_xho_99,0.78793126,-0.41532964
sib_yor_0,0.78793126,-0.41532964
sib_yor_1,0.78793126,-0.41532964
sib_yor_10,0.78793126,-0.41532964
sib_yor_100,0.78793126,-0.41532964
sib_yor_101,0.78793126,-0.41532964
sib_yor_102,0.78793126,-0.41532964
sib_yor_103,0.78793126,-0.41532964
sib_yor_104,0.78793126,-0.41532964
sib_yor_105,0.706751,0.10293185
sib_yor_106,0.78793126,-0.41532964
sib_yor_107,0.78793126,-0.41532964
sib_yor_108,0.78793126,-0.41532964
sib_yor_109,0.78793126,-0.41532964
sib_yor_11,0.5565002,0.41603404
sib_yor_110,0.78793126,-0.41532964
sib_yor_111,0.78793126,-0.41532964
sib_yor_112,0.78793126,-0.41532964
sib_yor_113,0.78793126,-0.41532964
sib_yor_114,0.78793126,-0.41532964
sib_yor_115,0.78793126,-0.41532964
sib_yor_116,0.78793126,-0.41532964
sib_yor_117,0.78793126,-0.41532964
sib_yor_118,0.78793126,-0.41532964
sib_yor_119,0.78793126,-0.41532964
sib_yor_12,0.78793126,-0.41532964
sib_yor_120,0.706751,0.10293185
sib_yor_121,0.78793126,-0.41532964
sib_yor_122,0.78793126,-0.41532964
sib_yor_123,0.78793126,-0.41532964
sib_yor_124,0.78793126,-0.41532964
sib_yor_125,0.78793126,-0.41532964
sib_yor_126,0.56108177,1.6892787
sib_yor_127,0.78793126,-0.41532964
sib_yor_128,0.78793126,-0.41532964
sib_yor_129,0.78793126,-0.41532964
sib_yor_13,0.5777624,1.3110049
sib_yor_130,0.67854804,0.5783185
sib_yor_131,0.5526637,0.8380064
sib_yor_132,0.78793126,-0.41532964
sib_yor_133,0.78793126,-0.41532964
sib_yor_134,0.78793126,-0.41532964
sib_yor_135,0.78793126,-0.41532964
sib_yor_136,0.78793126,-0.41532964
sib_yor_137,0.5848147,1.3261219
sib_yor_138,0.6261891,0.03364378
sib_yor_139,0.6303697,0.97473395
sib_yor_14,0.6250029,0.50746787
sib_yor_140,0.78793126,-0.41532964
sib_yor_141,0.78793126,-0.41532964
sib_yor_142,0.78793126,-0.41532964
sib_yor_143,0.78793126,-0.41532964
sib_yor_144,0.706751,0.10293185
sib_yor_145,0.7096046,0.10541948
sib_yor_146,0.78793126,-0.41532964
sib_yor_147,0.78793126,-0.41532964
sib_yor_148,0.51128685,1.1630158
sib_yor_149,0.7096046,0.10541948
sib_yor_15,0.6250029,0.50746787
