,a,b
afrimgsm_lug_6,0.79315966,-0.3160993
afrimgsm_lug_60,0.79315966,-0.3160993
afrimgsm_lug_61,0.7054685,-0.8489991
afrimgsm_lug_62,0.72505677,0.21326363
afrimgsm_lug_63,0.72505677,0.21326363
afrimgsm_lug_64,0.72505677,0.21326363
afrimgsm_lug_65,0.68251354,0.694715
afrimgsm_lug_66,0.79315966,-0.3160993
afrimgsm_lug_67,0.72505677,0.21326363
afrimgsm_lug_68,0.69851464,0.20161274
afrimgsm_lug_69,0.7054685,-0.8489991
afrimgsm_lug_7,0.72505677,0.21326363
afrimgsm_lug_70,0.681165,1.1876816
afrimgsm_lug_71,0.7054685,-0.8489991
afrimgsm_lug_72,0.7054685,-0.8489991
afrimgsm_lug_73,0.7054685,-0.8489991
afrimgsm_lug_74,0.72505677,0.21326363
afrimgsm_lug_75,0.681165,1.1876816
afrimgsm_lug_76,0.79315966,-0.3160993
afrimgsm_lug_77,0.68251354,0.694715
afrimgsm_lug_78,0.6794138,0.69208974
afrimgsm_lug_79,0.79315966,-0.3160993
afrimgsm_lug_8,0.72505677,0.21326363
afrimgsm_lug_80,0.69851464,0.20161274
afrimgsm_lug_81,0.7054685,-0.8489991
afrimgsm_lug_82,0.65456736,0.67088765
afrimgsm_lug_83,0.7054685,-0.8489991
afrimgsm_lug_84,0.79315966,-0.3160993
afrimgsm_lug_85,0.69548357,0.2002947
afrimgsm_lug_86,0.79315966,-0.3160993
afrimgsm_lug_87,0.72505677,0.21326363
afrimgsm_lug_88,0.79315966,-0.3160993
afrimgsm_lug_89,0.72505677,0.21326363
afrimgsm_lug_9,0.79315966,-0.3160993
afrimgsm_lug_90,0.79315966,-0.3160993
afrimgsm_lug_91,0.79315966,-0.3160993
afrimgsm_lug_92,0.681165,1.1876816
afrimgsm_lug_93,0.681165,1.1876816
afrimgsm_lug_94,0.6794138,0.69208974
afrimgsm_lug_95,0.79315966,-0.3160993
afrimgsm_lug_96,0.79315966,-0.3160993
afrimgsm_lug_97,0.72505677,0.21326363
afrimgsm_lug_98,0.72505677,0.21326363
afrimgsm_lug_99,0.79315966,-0.3160993
afrimgsm_orm_0,0.69548357,0.2002947
afrimgsm_orm_1,0.7054685,-0.8489991
afrimgsm_orm_10,0.79315966,-0.3160993
afrimgsm_orm_100,0.681165,1.1876816
afrimgsm_orm_101,0.79315966,-0.3160993
afrimgsm_orm_102,0.681165,1.1876816
afrimgsm_orm_103,0.79315966,-0.3160993
afrimgsm_orm_104,0.681165,1.1876816
afrimgsm_orm_105,0.79315966,-0.3160993
afrimgsm_orm_106,0.72505677,0.21326363
afrimgsm_orm_107,0.72505677,0.21326363
afrimgsm_orm_108,0.79315966,-0.3160993
afrimgsm_orm_109,0.6794138,0.69208974
afrimgsm_orm_11,0.7054685,-0.8489991
afrimgsm_orm_110,0.79315966,-0.3160993
afrimgsm_orm_111,0.79315966,-0.3160993
afrimgsm_orm_112,0.79315966,-0.3160993
afrimgsm_orm_113,0.72505677,0.21326363
afrimgsm_orm_114,0.7054685,-0.8489991
afrimgsm_orm_115,0.79315966,-0.3160993
afrimgsm_orm_116,0.79315966,-0.3160993
afrimgsm_orm_117,0.69851464,0.20161274
afrimgsm_orm_118,0.79315966,-0.3160993
afrimgsm_orm_119,0.681165,1.1876816
afrimgsm_orm_12,0.681165,1.1876816
afrimgsm_orm_120,0.681165,1.1876816
afrimgsm_orm_121,0.79315966,-0.3160993
afrimgsm_orm_122,0.79315966,-0.3160993
afrimgsm_orm_123,0.79315966,-0.3160993
afrimgsm_orm_124,0.79315966,-0.3160993
afrimgsm_orm_125,0.79315966,-0.3160993
afrimgsm_orm_126,0.7054685,-0.8489991
afrimgsm_orm_127,0.79315966,-0.3160993
afrimgsm_orm_128,0.79315966,-0.3160993
afrimgsm_orm_129,0.79315966,-0.3160993
afrimgsm_orm_13,0.72505677,0.21326363
afrimgsm_orm_130,0.59232324,-0.3066153
afrimgsm_orm_131,0.79315966,-0.3160993
afrimgsm_orm_132,0.79315966,-0.3160993
afrimgsm_orm_133,0.79315966,-0.3160993
afrimgsm_orm_134,0.7054685,-0.8489991
afrimgsm_orm_135,0.6794138,0.69208974
afrimgsm_orm_136,0.79315966,-0.3160993
afrimgsm_orm_137,0.681165,1.1876816
afrimgsm_orm_138,0.79315966,-0.3160993
afrimgsm_orm_139,0.72505677,0.21326363
afrimgsm_orm_14,0.69851464,0.20161274
afrimgsm_orm_140,0.79315966,-0.3160993
afrimgsm_orm_141,0.79315966,-0.3160993
afrimgsm_orm_142,0.79315966,-0.3160993
afrimgsm_orm_143,0.79315966,-0.3160993
afrimgsm_orm_144,0.69548357,0.2002947
afrimgsm_orm_145,0.69851464,0.20161274
afrimgsm_orm_146,0.79315966,-0.3160993
afrimgsm_orm_147,0.79315966,-0.3160993
afrimgsm_orm_148,0.79315966,-0.3160993
afrimgsm_orm_149,0.79315966,-0.3160993
afrimgsm_orm_15,0.79315966,-0.3160993
afrimgsm_orm_150,0.79315966,-0.3160993
afrimgsm_orm_151,0.68251354,0.694715
afrimgsm_orm_152,0.6794138,0.69208974
afrimgsm_orm_153,0.69548357,0.2002947
afrimgsm_orm_154,0.79315966,-0.3160993
afrimgsm_orm_155,0.6794138,0.69208974
afrimgsm_orm_156,0.79315966,-0.3160993
afrimgsm_orm_157,0.79315966,-0.3160993
afrimgsm_orm_158,0.79315966,-0.3160993
afrimgsm_orm_159,0.681165,1.1876816
afrimgsm_orm_16,0.79315966,-0.3160993
afrimgsm_orm_160,0.69548357,0.2002947
afrimgsm_orm_161,0.79315966,-0.3160993
afrimgsm_orm_162,0.72505677,0.21326363
afrimgsm_orm_163,0.79315966,-0.3160993
afrimgsm_orm_164,0.79315966,-0.3160993
afrimgsm_orm_165,0.7054685,-0.8489991
afrimgsm_orm_166,0.7054685,-0.8489991
afrimgsm_orm_167,0.79315966,-0.3160993
afrimgsm_orm_168,0.7054685,-0.8489991
afrimgsm_orm_169,0.68251354,0.694715
afrimgsm_orm_17,0.79315966,-0.3160993
afrimgsm_orm_170,0.79315966,-0.3160993
afrimgsm_orm_171,0.7054685,-0.8489991
afrimgsm_orm_172,0.72505677,0.21326363
afrimgsm_orm_173,0.79315966,-0.3160993
afrimgsm_orm_174,0.65456736,0.67088765
afrimgsm_orm_175,0.72505677,0.21326363
afrimgsm_orm_176,0.79315966,-0.3160993
afrimgsm_orm_177,0.681165,1.1876816
afrimgsm_orm_178,0.72505677,0.21326363
afrimgsm_orm_179,0.7054685,-0.8489991
afrimgsm_orm_18,0.79315966,-0.3160993
afrimgsm_orm_180,0.69548357,0.2002947
afrimgsm_orm_181,0.72505677,0.21326363
afrimgsm_orm_182,0.72505677,0.21326363
afrimgsm_orm_183,0.79315966,-0.3160993
afrimgsm_orm_184,0.681165,1.1876816
afrimgsm_orm_185,0.79315966,-0.3160993
afrimgsm_orm_186,0.72505677,0.21326363
afrimgsm_orm_187,0.69548357,0.2002947
afrimgsm_orm_188,0.79315966,-0.3160993
afrimgsm_orm_189,0.69851464,0.20161274
afrimgsm_orm_19,0.79315966,-0.3160993
afrimgsm_orm_190,0.79315966,-0.3160993
afrimgsm_orm_191,0.79315966,-0.3160993
afrimgsm_orm_192,0.79315966,-0.3160993
afrimgsm_orm_193,0.69851464,0.20161274
afrimgsm_orm_194,0.79315966,-0.3160993
afrimgsm_orm_195,0.6794138,0.69208974
afrimgsm_orm_196,0.79315966,-0.3160993
afrimgsm_orm_197,0.79315966,-0.3160993
afrimgsm_orm_198,0.79315966,-0.3160993
afrimgsm_orm_199,0.79315966,-0.3160993
afrimgsm_orm_2,0.79315966,-0.3160993
afrimgsm_orm_20,0.79315966,-0.3160993
afrimgsm_orm_200,0.79315966,-0.3160993
afrimgsm_orm_201,0.79315966,-0.3160993
afrimgsm_orm_202,0.79315966,-0.3160993
afrimgsm_orm_203,0.72505677,0.21326363
afrimgsm_orm_204,0.79315966,-0.3160993
afrimgsm_orm_205,0.72505677,0.21326363
afrimgsm_orm_206,0.79315966,-0.3160993
afrimgsm_orm_207,0.69851464,0.20161274
afrimgsm_orm_208,0.79315966,-0.3160993
afrimgsm_orm_209,0.681165,1.1876816
afrimgsm_orm_21,0.79315966,-0.3160993
afrimgsm_orm_210,0.79315966,-0.3160993
afrimgsm_orm_211,0.69851464,0.20161274
afrimgsm_orm_212,0.79315966,-0.3160993
afrimgsm_orm_213,0.79315966,-0.3160993
afrimgsm_orm_214,0.79315966,-0.3160993
afrimgsm_orm_215,0.7054685,-0.8489991
afrimgsm_orm_216,0.79315966,-0.3160993
afrimgsm_orm_217,0.69851464,0.20161274
afrimgsm_orm_218,0.69851464,0.20161274
afrimgsm_orm_219,0.79315966,-0.3160993
afrimgsm_orm_22,0.79315966,-0.3160993
afrimgsm_orm_220,0.7054685,-0.8489991
afrimgsm_orm_221,0.79315966,-0.3160993
afrimgsm_orm_222,0.79315966,-0.3160993
afrimgsm_orm_223,0.69851464,0.20161274
afrimgsm_orm_224,0.7054685,-0.8489991
afrimgsm_orm_225,0.69851464,0.20161274
afrimgsm_orm_226,0.79315966,-0.3160993
afrimgsm_orm_227,0.6794138,0.69208974
afrimgsm_orm_228,0.59232324,-0.3066153
afrimgsm_orm_229,0.79315966,-0.3160993
afrimgsm_orm_23,0.79315966,-0.3160993
afrimgsm_orm_230,0.79315966,-0.3160993
afrimgsm_orm_231,0.79315966,-0.3160993
afrimgsm_orm_232,0.681165,1.1876816
afrimgsm_orm_233,0.79315966,-0.3160993
afrimgsm_orm_234,0.6794138,0.69208974
afrimgsm_orm_235,0.79315966,-0.3160993
afrimgsm_orm_236,0.72505677,0.21326363
afrimgsm_orm_237,0.79315966,-0.3160993
afrimgsm_orm_238,0.72505677,0.21326363
afrimgsm_orm_239,0.79315966,-0.3160993
afrimgsm_orm_24,0.69548357,0.2002947
afrimgsm_orm_240,0.72505677,0.21326363
afrimgsm_orm_241,0.79315966,-0.3160993
afrimgsm_orm_242,0.72505677,0.21326363
afrimgsm_orm_243,0.79315966,-0.3160993
afrimgsm_orm_244,0.79315966,-0.3160993
afrimgsm_orm_245,0.72505677,0.21326363
afrimgsm_orm_246,0.79315966,-0.3160993
afrimgsm_orm_247,0.7054685,-0.8489991
afrimgsm_orm_248,0.79315966,-0.3160993
afrimgsm_orm_249,0.79315966,-0.3160993
afrimgsm_orm_25,0.79315966,-0.3160993
afrimgsm_orm_26,0.53234434,0.13433552
afrimgsm_orm_27,0.681165,1.1876816
afrimgsm_orm_28,0.79315966,-0.3160993
afrimgsm_orm_29,0.79315966,-0.3160993
afrimgsm_orm_3,0.5471161,0.13981448
afrimgsm_orm_30,0.79315966,-0.3160993
afrimgsm_orm_31,0.79315966,-0.3160993
afrimgsm_orm_32,0.681165,1.1876816
afrimgsm_orm_33,0.79315966,-0.3160993
afrimgsm_orm_34,0.79315966,-0.3160993
afrimgsm_orm_35,0.79315966,-0.3160993
afrimgsm_orm_36,0.681165,1.1876816
afrimgsm_orm_37,0.72505677,0.21326363
afrimgsm_orm_38,0.79315966,-0.3160993
afrimgsm_orm_39,0.681165,1.1876816
afrimgsm_orm_4,0.79315966,-0.3160993
afrimgsm_orm_40,0.79315966,-0.3160993
afrimgsm_orm_41,0.79315966,-0.3160993
afrimgsm_orm_42,0.6794138,0.69208974
afrimgsm_orm_43,0.72505677,0.21326363
afrimgsm_orm_44,0.6794138,0.69208974
afrimgsm_orm_45,0.79315966,-0.3160993
afrimgsm_orm_46,0.79315966,-0.3160993
afrimgsm_orm_47,0.79315966,-0.3160993
afrimgsm_orm_48,0.79315966,-0.3160993
afrimgsm_orm_49,0.79315966,-0.3160993
afrimgsm_orm_5,0.72505677,0.21326363
afrimgsm_orm_50,0.68251354,0.694715
afrimgsm_orm_51,0.79315966,-0.3160993
afrimgsm_orm_52,0.79315966,-0.3160993
afrimgsm_orm_53,0.79315966,-0.3160993
afrimgsm_orm_54,0.79315966,-0.3160993
afrimgsm_orm_55,0.79315966,-0.3160993
afrimgsm_orm_56,0.79315966,-0.3160993
afrimgsm_orm_57,0.79315966,-0.3160993
afrimgsm_orm_58,0.681165,1.1876816
afrimgsm_orm_59,0.79315966,-0.3160993
afrimgsm_orm_6,0.69851464,0.20161274
afrimgsm_orm_60,0.79315966,-0.3160993
afrimgsm_orm_61,0.7054685,-0.8489991
afrimgsm_orm_62,0.68251354,0.694715
afrimgsm_orm_63,0.79315966,-0.3160993
afrimgsm_orm_64,0.79315966,-0.3160993
afrimgsm_orm_65,0.681165,1.1876816
afrimgsm_orm_66,0.72505677,0.21326363
afrimgsm_orm_67,0.79315966,-0.3160993
afrimgsm_orm_68,0.79315966,-0.3160993
afrimgsm_orm_69,0.79315966,-0.3160993
afrimgsm_orm_7,0.6794138,0.69208974
afrimgsm_orm_70,0.6794138,0.69208974
afrimgsm_orm_71,0.79315966,-0.3160993
afrimgsm_orm_72,0.79315966,-0.3160993
afrimgsm_orm_73,0.69548357,0.2002947
afrimgsm_orm_74,0.79315966,-0.3160993
afrimgsm_orm_75,0.79315966,-0.3160993
afrimgsm_orm_76,0.79315966,-0.3160993
afrimgsm_orm_77,0.79315966,-0.3160993
afrimgsm_orm_78,0.69851464,0.20161274
afrimgsm_orm_79,0.79315966,-0.3160993
afrimgsm_orm_8,0.79315966,-0.3160993
afrimgsm_orm_80,0.79315966,-0.3160993
afrimgsm_orm_81,0.79315966,-0.3160993
afrimgsm_orm_82,0.72505677,0.21326363
afrimgsm_orm_83,0.79315966,-0.3160993
afrimgsm_orm_84,0.79315966,-0.3160993
afrimgsm_orm_85,0.79315966,-0.3160993
afrimgsm_orm_86,0.79315966,-0.3160993
afrimgsm_orm_87,0.72505677,0.21326363
afrimgsm_orm_88,0.79315966,-0.3160993
afrimgsm_orm_89,0.72505677,0.21326363
afrimgsm_orm_9,0.79315966,-0.3160993
afrimgsm_orm_90,0.79315966,-0.3160993
afrimgsm_orm_91,0.79315966,-0.3160993
afrimgsm_orm_92,0.69851464,0.20161274
afrimgsm_orm_93,0.65456736,0.67088765
afrimgsm_orm_94,0.69548357,0.2002947
afrimgsm_orm_95,0.79315966,-0.3160993
afrimgsm_orm_96,0.7054685,-0.8489991
afrimgsm_orm_97,0.72505677,0.21326363
afrimgsm_orm_98,0.72505677,0.21326363
afrimgsm_orm_99,0.79315966,-0.3160993
afrimgsm_sna_0,0.69548357,0.2002947
afrimgsm_sna_1,0.69851464,0.20161274
afrimgsm_sna_10,0.7054685,-0.8489991
afrimgsm_sna_100,0.681165,1.1876816
afrimgsm_sna_101,0.7054685,-0.8489991
afrimgsm_sna_102,0.72505677,0.21326363
afrimgsm_sna_103,0.7054685,-0.8489991
afrimgsm_sna_104,0.79315966,-0.3160993
afrimgsm_sna_105,0.681165,1.1876816
afrimgsm_sna_106,0.79315966,-0.3160993
afrimgsm_sna_107,0.72505677,0.21326363
afrimgsm_sna_108,0.79315966,-0.3160993
afrimgsm_sna_109,0.681165,1.1876816
afrimgsm_sna_11,0.79315966,-0.3160993
afrimgsm_sna_110,0.79315966,-0.3160993
afrimgsm_sna_111,0.69851464,0.20161274
afrimgsm_sna_112,0.79315966,-0.3160993
afrimgsm_sna_113,0.7054685,-0.8489991
afrimgsm_sna_114,0.79315966,-0.3160993
afrimgsm_sna_115,0.79315966,-0.3160993
afrimgsm_sna_116,0.72505677,0.21326363
afrimgsm_sna_117,0.72505677,0.21326363
afrimgsm_sna_118,0.79315966,-0.3160993
afrimgsm_sna_119,0.681165,1.1876816
afrimgsm_sna_12,0.68251354,0.694715
afrimgsm_sna_120,0.681165,1.1876816
afrimgsm_sna_121,0.6794138,0.69208974
afrimgsm_sna_122,0.79315966,-0.3160993
afrimgsm_sna_123,0.72505677,0.21326363
afrimgsm_sna_124,0.79315966,-0.3160993
afrimgsm_sna_125,0.79315966,-0.3160993
afrimgsm_sna_126,0.7054685,-0.8489991
afrimgsm_sna_127,0.7054685,-0.8489991
afrimgsm_sna_128,0.79315966,-0.3160993
afrimgsm_sna_129,0.79315966,-0.3160993
afrimgsm_sna_13,0.69851464,0.20161274
afrimgsm_sna_130,0.79315966,-0.3160993
afrimgsm_sna_131,0.7054685,-0.8489991
afrimgsm_sna_132,0.7054685,-0.8489991
afrimgsm_sna_133,0.79315966,-0.3160993
afrimgsm_sna_134,0.7054685,-0.8489991
afrimgsm_sna_135,0.79315966,-0.3160993
afrimgsm_sna_136,0.7054685,-0.8489991
afrimgsm_sna_137,0.681165,1.1876816
afrimgsm_sna_138,0.79315966,-0.3160993
afrimgsm_sna_139,0.6794138,0.69208974
afrimgsm_sna_14,0.69851464,0.20161274
afrimgsm_sna_140,0.79315966,-0.3160993
afrimgsm_sna_141,0.69548357,0.2002947
afrimgsm_sna_142,0.7054685,-0.8489991
afrimgsm_sna_143,0.79315966,-0.3160993
afrimgsm_sna_144,0.72505677,0.21326363
afrimgsm_sna_145,0.59232324,-0.3066153
afrimgsm_sna_146,0.69548357,0.2002947
afrimgsm_sna_147,0.6794138,0.69208974
afrimgsm_sna_148,0.79315966,-0.3160993
afrimgsm_sna_149,0.79315966,-0.3160993
afrimgsm_sna_15,0.79315966,-0.3160993
afrimgsm_sna_150,0.79315966,-0.3160993
afrimgsm_sna_151,0.72505677,0.21326363
afrimgsm_sna_152,0.681165,1.1876816
afrimgsm_sna_153,0.68251354,0.694715
afrimgsm_sna_154,0.681165,1.1876816
afrimgsm_sna_155,0.79315966,-0.3160993
afrimgsm_sna_156,0.7054685,-0.8489991
afrimgsm_sna_157,0.79315966,-0.3160993
afrimgsm_sna_158,0.681165,1.1876816
afrimgsm_sna_159,0.68251354,0.694715
afrimgsm_sna_16,0.69548357,0.2002947
afrimgsm_sna_160,0.7054685,-0.8489991
afrimgsm_sna_161,0.681165,1.1876816
afrimgsm_sna_162,0.72505677,0.21326363
afrimgsm_sna_163,0.79315966,-0.3160993
afrimgsm_sna_164,0.7054685,-0.8489991
afrimgsm_sna_165,0.7054685,-0.8489991
afrimgsm_sna_166,0.79315966,-0.3160993
afrimgsm_sna_167,0.79315966,-0.3160993
afrimgsm_sna_168,0.79315966,-0.3160993
afrimgsm_sna_169,0.79315966,-0.3160993
afrimgsm_sna_17,0.7054685,-0.8489991
afrimgsm_sna_170,0.79315966,-0.3160993
afrimgsm_sna_171,0.7054685,-0.8489991
afrimgsm_sna_172,0.79315966,-0.3160993
afrimgsm_sna_173,0.7054685,-0.8489991
afrimgsm_sna_174,0.65456736,0.67088765
afrimgsm_sna_175,0.79315966,-0.3160993
afrimgsm_sna_176,0.79315966,-0.3160993
afrimgsm_sna_177,0.681165,1.1876816
afrimgsm_sna_178,0.681165,1.1876816
afrimgsm_sna_179,0.7054685,-0.8489991
afrimgsm_sna_18,0.72505677,0.21326363
afrimgsm_sna_180,0.7054685,-0.8489991
afrimgsm_sna_181,0.6794138,0.69208974
afrimgsm_sna_182,0.681165,1.1876816
afrimgsm_sna_183,0.72505677,0.21326363
afrimgsm_sna_184,0.681165,1.1876816
afrimgsm_sna_185,0.6794138,0.69208974
afrimgsm_sna_186,0.68251354,0.694715
afrimgsm_sna_187,0.681165,1.1876816
afrimgsm_sna_188,0.79315966,-0.3160993
afrimgsm_sna_189,0.681165,1.1876816
afrimgsm_sna_19,0.69851464,0.20161274
afrimgsm_sna_190,0.79315966,-0.3160993
afrimgsm_sna_191,0.79315966,-0.3160993
afrimgsm_sna_192,0.79315966,-0.3160993
afrimgsm_sna_193,0.681165,1.1876816
afrimgsm_sna_194,0.79315966,-0.3160993
afrimgsm_sna_195,0.681165,1.1876816
afrimgsm_sna_196,0.59232324,-0.3066153
afrimgsm_sna_197,0.79315966,-0.3160993
afrimgsm_sna_198,0.79315966,-0.3160993
afrimgsm_sna_199,0.681165,1.1876816
afrimgsm_sna_2,0.79315966,-0.3160993
afrimgsm_sna_20,0.72505677,0.21326363
afrimgsm_sna_200,0.69851464,0.20161274
afrimgsm_sna_201,0.79315966,-0.3160993
afrimgsm_sna_202,0.79315966,-0.3160993
afrimgsm_sna_203,0.72505677,0.21326363
afrimgsm_sna_204,0.79315966,-0.3160993
afrimgsm_sna_205,0.69548357,0.2002947
afrimgsm_sna_206,0.79315966,-0.3160993
afrimgsm_sna_207,0.79315966,-0.3160993
afrimgsm_sna_208,0.7054685,-0.8489991
afrimgsm_sna_209,0.681165,1.1876816
afrimgsm_sna_21,0.681165,1.1876816
afrimgsm_sna_210,0.79315966,-0.3160993
afrimgsm_sna_211,0.79315966,-0.3160993
afrimgsm_sna_212,0.7054685,-0.8489991
afrimgsm_sna_213,0.681165,1.1876816
afrimgsm_sna_214,0.79315966,-0.3160993
afrimgsm_sna_215,0.7054685,-0.8489991
afrimgsm_sna_216,0.7054685,-0.8489991
afrimgsm_sna_217,0.79315966,-0.3160993
afrimgsm_sna_218,0.72505677,0.21326363
afrimgsm_sna_219,0.79315966,-0.3160993
afrimgsm_sna_22,0.7054685,-0.8489991
afrimgsm_sna_220,0.5902392,-0.30633837
afrimgsm_sna_221,0.7054685,-0.8489991
afrimgsm_sna_222,0.69851464,0.20161274
afrimgsm_sna_223,0.79315966,-0.3160993
afrimgsm_sna_224,0.7054685,-0.8489991
afrimgsm_sna_225,0.79315966,-0.3160993
afrimgsm_sna_226,0.79315966,-0.3160993
afrimgsm_sna_227,0.6794138,0.69208974
afrimgsm_sna_228,0.5902392,-0.30633837
afrimgsm_sna_229,0.79315966,-0.3160993
afrimgsm_sna_23,0.69851464,0.20161274
afrimgsm_sna_230,0.7054685,-0.8489991
afrimgsm_sna_231,0.79315966,-0.3160993
afrimgsm_sna_232,0.6794138,0.69208974
afrimgsm_sna_233,0.7054685,-0.8489991
afrimgsm_sna_234,0.6794138,0.69208974
afrimgsm_sna_235,0.79315966,-0.3160993
afrimgsm_sna_236,0.72505677,0.21326363
afrimgsm_sna_237,0.79315966,-0.3160993
afrimgsm_sna_238,0.69548357,0.2002947
afrimgsm_sna_239,0.681165,1.1876816
afrimgsm_sna_24,0.681165,1.1876816
afrimgsm_sna_240,0.79315966,-0.3160993
afrimgsm_sna_241,0.6794138,0.69208974
afrimgsm_sna_242,0.79315966,-0.3160993
afrimgsm_sna_243,0.7054685,-0.8489991
afrimgsm_sna_244,0.79315966,-0.3160993
afrimgsm_sna_245,0.72505677,0.21326363
afrimgsm_sna_246,0.79315966,-0.3160993
afrimgsm_sna_247,0.7054685,-0.8489991
afrimgsm_sna_248,0.72505677,0.21326363
afrimgsm_sna_249,0.79315966,-0.3160993
afrimgsm_sna_25,0.79315966,-0.3160993
afrimgsm_sna_26,0.65456736,0.67088765
afrimgsm_sna_27,0.681165,1.1876816
afrimgsm_sna_28,0.7054685,-0.8489991
afrimgsm_sna_29,0.681165,1.1876816
afrimgsm_sna_3,0.79315966,-0.3160993
afrimgsm_sna_30,0.79315966,-0.3160993
afrimgsm_sna_31,0.6794138,0.69208974
afrimgsm_sna_32,0.7054685,-0.8489991
afrimgsm_sna_33,0.6794138,0.69208974
afrimgsm_sna_34,0.79315966,-0.3160993
afrimgsm_sna_35,0.7054685,-0.8489991
afrimgsm_sna_36,0.72505677,0.21326363
afrimgsm_sna_37,0.79315966,-0.3160993
afrimgsm_sna_38,0.68251354,0.694715
afrimgsm_sna_39,0.6794138,0.69208974
afrimgsm_sna_4,0.79315966,-0.3160993
afrimgsm_sna_40,0.72505677,0.21326363
afrimgsm_sna_41,0.65456736,0.67088765
afrimgsm_sna_42,0.59232324,-0.3066153
afrimgsm_sna_43,0.79315966,-0.3160993
afrimgsm_sna_44,0.69548357,0.2002947
afrimgsm_sna_45,0.72505677,0.21326363
afrimgsm_sna_46,0.79315966,-0.3160993
afrimgsm_sna_47,0.79315966,-0.3160993
afrimgsm_sna_48,0.79315966,-0.3160993
afrimgsm_sna_49,0.7054685,-0.8489991
afrimgsm_sna_5,0.79315966,-0.3160993
afrimgsm_sna_50,0.79315966,-0.3160993
afrimgsm_sna_51,0.69851464,0.20161274
afrimgsm_sna_52,0.681165,1.1876816
afrimgsm_sna_53,0.68251354,0.694715
afrimgsm_sna_54,0.681165,1.1876816
afrimgsm_sna_55,0.7054685,-0.8489991
afrimgsm_sna_56,0.7054685,-0.8489991
afrimgsm_sna_57,0.69548357,0.2002947
afrimgsm_sna_58,0.7054685,-0.8489991
afrimgsm_sna_59,0.7054685,-0.8489991
afrimgsm_sna_6,0.681165,1.1876816
afrimgsm_sna_60,0.79315966,-0.3160993
afrimgsm_sna_61,0.79315966,-0.3160993
afrimgsm_sna_62,0.68251354,0.694715
afrimgsm_sna_63,0.79315966,-0.3160993
afrimgsm_sna_64,0.72505677,0.21326363
afrimgsm_sna_65,0.681165,1.1876816
afrimgsm_sna_66,0.79315966,-0.3160993
afrimgsm_sna_67,0.79315966,-0.3160993
afrimgsm_sna_68,0.69851464,0.20161274
afrimgsm_sna_69,0.7054685,-0.8489991
afrimgsm_sna_7,0.69548357,0.2002947
afrimgsm_sna_70,0.79315966,-0.3160993
afrimgsm_sna_71,0.79315966,-0.3160993
afrimgsm_sna_72,0.7054685,-0.8489991
afrimgsm_sna_73,0.79315966,-0.3160993
afrimgsm_sna_74,0.72505677,0.21326363
afrimgsm_sna_75,0.6794138,0.69208974
afrimgsm_sna_76,0.79315966,-0.3160993
afrimgsm_sna_77,0.72505677,0.21326363
afrimgsm_sna_78,0.681165,1.1876816
afrimgsm_sna_79,0.7054685,-0.8489991
afrimgsm_sna_8,0.72505677,0.21326363
afrimgsm_sna_80,0.681165,1.1876816
afrimgsm_sna_81,0.79315966,-0.3160993
afrimgsm_sna_82,0.79315966,-0.3160993
afrimgsm_sna_83,0.79315966,-0.3160993
afrimgsm_sna_84,0.79315966,-0.3160993
afrimgsm_sna_85,0.681165,1.1876816
afrimgsm_sna_86,0.79315966,-0.3160993
afrimgsm_sna_87,0.68251354,0.694715
afrimgsm_sna_88,0.79315966,-0.3160993
afrimgsm_sna_89,0.72505677,0.21326363
afrimgsm_sna_9,0.7054685,-0.8489991
afrimgsm_sna_90,0.79315966,-0.3160993
afrimgsm_sna_91,0.79315966,-0.3160993
afrimgsm_sna_92,0.7054685,-0.8489991
afrimgsm_sna_93,0.6794138,0.69208974
afrimgsm_sna_94,0.79315966,-0.3160993
afrimgsm_sna_95,0.79315966,-0.3160993
afrimgsm_sna_96,0.7054685,-0.8489991
afrimgsm_sna_97,0.79315966,-0.3160993
afrimgsm_sna_98,0.681165,1.1876816
afrimgsm_sna_99,0.681165,1.1876816
afrimgsm_sot_0,0.79315966,-0.3160993
afrimgsm_sot_1,0.681165,1.1876816
afrimgsm_sot_10,0.79315966,-0.3160993
afrimgsm_sot_100,0.65456736,0.67088765
afrimgsm_sot_101,0.79315966,-0.3160993
afrimgsm_sot_102,0.79315966,-0.3160993
afrimgsm_sot_103,0.681165,1.1876816
afrimgsm_sot_104,0.79315966,-0.3160993
afrimgsm_sot_105,0.79315966,-0.3160993
afrimgsm_sot_106,0.69548357,0.2002947
afrimgsm_sot_107,0.72505677,0.21326363
afrimgsm_sot_108,0.69851464,0.20161274
afrimgsm_sot_109,0.681165,1.1876816
afrimgsm_sot_11,0.79315966,-0.3160993
afrimgsm_sot_110,0.681165,1.1876816
afrimgsm_sot_111,0.69851464,0.20161274
afrimgsm_sot_112,0.79315966,-0.3160993
afrimgsm_sot_113,0.79315966,-0.3160993
afrimgsm_sot_114,0.72505677,0.21326363
afrimgsm_sot_115,0.79315966,-0.3160993
afrimgsm_sot_116,0.79315966,-0.3160993
afrimgsm_sot_117,0.79315966,-0.3160993
afrimgsm_sot_118,0.7054685,-0.8489991
afrimgsm_sot_119,0.681165,1.1876816
afrimgsm_sot_12,0.68251354,0.694715
afrimgsm_sot_120,0.681165,1.1876816
afrimgsm_sot_121,0.79315966,-0.3160993
afrimgsm_sot_122,0.79315966,-0.3160993
